Time,Plasma/ CSF/ ER Nicotine,Sequestered Nicotine,Fraction of Activated nAChR,Fraction of Chaperoned nAChR
35.3611709224984,16.5184597044051,61.3232230957061,0.0162504544336174,0.308756742049274
35.3726054352761,16.2315160445225,61.0612512600908,0.0159726406173652,0.305020427650508
35.3840399480538,15.9734083551269,60.7933095696406,0.0157226108555386,0.301626038063671
35.3954744608315,15.7402697902847,60.5204235561783,0.0154966603205981,0.298530827969684
35.4069089736093,15.5287640430179,60.243476831219,0.0152915896358023,0.29569897601951
35.418343486387,15.3360141502309,59.9632301428021,0.0151046299815524,0.293100439001182
35.4297779991647,15.1595333941218,59.6803400636851,0.0149333893558699,0.290702602267671
35.4372968022211,15.0513004723489,59.4931617602306,0.014828341379989,0.289223815768817
35.4424911121856,14.97980283516,59.3634030749439,0.0147589356398022,0.288244812203959
35.44768542215,14.9107906002893,59.2333283672659,0.0146919335535765,0.287296271355927
35.4528797321145,14.8441095828918,59.1029780369832,0.0146271862492967,0.286377705575317
35.458074042079,14.7796153953303,58.9723898928348,0.0145645545870556,0.285487682064114
35.4632683520434,14.7171730814787,58.8415992809216,0.0145039081100258,0.284622673923365
35.4684626620079,14.6566559998507,58.7106392197984,0.0144451245319658,0.283783174712448
35.4721651985148,14.6146286772739,58.6172037405301,0.014404297063686,0.283199688717941
35.4758677350218,14.5734789337125,58.5237084238484,0.0143643189395481,0.282626399094237
35.4795702715287,14.533167992122,58.4301633183525,0.0143251526767888,0.282064123787915
35.4832728080356,14.4936588461007,58.3365779952966,0.0142867624855808,0.281513855982767
35.4869753445425,14.4549166691035,58.2429615718357,0.0142491147421674,0.280971799480471
35.4895600314653,14.428307961569,58.177595521195,0.0142232560964146,0.280597988795666
35.4921447183881,14.402045425743,58.1122213918341,0.0141977325575846,0.280230252154926
35.4947294053109,14.3761186015391,58.0468419238065,0.0141725340270306,0.27986696643932
35.4973140922337,14.3505173483939,57.9814597659208,0.0141476507025343,0.279506731163344
35.4998987791565,14.3252315398248,57.9160774785439,0.014123072770838,0.279151318684467
35.5024834660793,14.3002515930535,57.8506975359949,0.014098790970743,0.278800288702697
35.5050681530021,14.2755684180141,57.7853223300451,0.0140747965245921,0.278451366219657
35.5076528399249,14.2511727844,57.7199541722398,0.0140510804717606,0.278106685251557
35.5095213620852,14.2337106600861,57.6727038705975,0.014034104087122,0.277861756266788
35.5113898842454,14.2163911699539,57.6254592395568,0.014017265819589,0.277617774472682
35.5132584064056,14.1992111971556,57.5782210785907,0.014000562646662,0.277374608970766
35.5151269285658,14.1821675447827,57.5309901677446,0.0139839914653879,0.277133657524529
35.516995450726,14.1652572492629,57.483767267517,0.0139675494085773,0.276894717586571
35.5188639728863,14.1484774629743,57.4365531195699,0.0139512337227999,0.276657133326918
35.5207324950465,14.1318253159574,57.3893484475012,0.0139350416279929,0.276421149253201
35.5226010172067,14.1152980073215,57.3421539572009,0.0139189704111266,0.276186982844654
35.5244695393669,14.098892848822,57.2949703371393,0.0139030174706766,0.275954378110404
35.5263380615272,14.0826072012308,57.2477982587896,0.013887180251484,0.275723226142526
35.5282065836874,14.0664384660333,57.200638377055,0.0138714562365445,0.275493632108472
35.5315250257464,14.0380036581053,57.1169158097734,0.013843802345271,0.275089521268473
35.5348434678053,14.0099159976157,57.0332371740671,0.0138164845883076,0.27468993933482
35.5381619098643,13.9821623681889,56.9496057751659,0.013789490262016,0.274294701183529
35.5414803519233,13.9547301967453,56.8660247737932,0.013762807187866,0.273903607491997
35.546659445667,13.9125306938516,56.7356877092551,0.0137217572971271,0.273301170676164
35.5562297954986,13.8363923431039,56.4952179800317,0.0136476847178948,0.272211765526052
35.5658001453303,13.7624340654103,56.2552902918812,0.0135757227013748,0.271150505425878
35.5753704951619,13.6904318942353,56.015959721344,0.0135056541287636,0.270114402051471
35.5849408449936,13.6201883511317,55.7772742778793,0.0134372876198317,0.26910083416379
35.6016182470239,13.5014844692418,55.362999152069,0.0133217347048622,0.267381755787276
35.6182956490542,13.3868221242595,54.9509907367199,0.0132100908396945,0.265713659486068
35.6349730510845,13.2755574093744,54.5413961990316,0.0131017313397772,0.264087812930709
35.6516504531148,13.1671808369044,54.1343269335681,0.0129961622666908,0.262497395574198
35.6767092129156,13.0088795725159,53.5276133535182,0.0128419215756045,0.260162071545866
35.7017679727163,12.8551030807572,52.926996080584,0.0126920439378853,0.257879440243409
35.726826732517,12.7050681426134,52.3326024525331,0.012545770005211,0.255638992666662
35.7518854923178,12.5581880625053,51.7445081470916,0.0124025294640295,0.25343242549031
35.7769442521185,12.4140221471812,51.1627506726623,0.0122618956155376,0.251253857153212
35.8020030119193,12.2722451119865,50.5873375563316,0.0121235533165847,0.249099126074211
35.82706177172,12.1326192774498,50.0182537862789,0.0119872723707422,0.246964954434155
35.8521205315208,11.9949692655815,49.4554685601914,0.0118528831868506,0.244849045408944
35.8771792913215,11.8591629677828,48.8989403668533,0.0117202582471201,0.242749860475291
35.9022380511222,11.7250991619125,48.3486202982544,0.0115893000925557,0.240666145103773
35.927296810923,11.5926994704448,47.8044541879065,0.0114599334730753,0.238596976680796
35.9523555707237,11.4619025567229,47.2663841517287,0.011332099688893,0.236541787647912
35.9774143305245,11.3326596084659,46.734349792318,0.0112057522067052,0.234500111359149
36.0024730903252,11.2049308543323,46.2082891207467,0.0110808532759994,0.232471569664298
36.0426251757546,11.0033429359389,45.3776700109404,0.0108836673783283,0.229248076252405
36.0827772611839,10.8054448043725,44.5619655529227,0.0106900142275267,0.226057183050722
36.1229293466132,10.611145412259,43.7609142294099,0.0104998087950149,0.22289847742756
36.1833212274603,10.3255037712894,42.5830958250796,0.0102200527520444,0.218207682727936
36.2437131083073,10.0475756844882,41.4369731117214,0.00994769986685672,0.213588990412149
36.3041049891543,9.77714216218782,40.3216960123693,0.00968254700366312,0.20904211420812
36.3644968700014,9.5139951635602,39.2364359577425,0.00942440179533289,0.204566761787534
36.4248887508484,9.25793266356347,38.1803864981025,0.00917307728765045,0.200163179257878
36.4852806316954,9.00876109166497,37.1527620822198,0.00892839387467655,0.195831260576085
36.5456725125424,8.76629566865265,36.1527973937495,0.00869017986495975,0.191570215000402
36.6060643933895,8.53035705919593,35.1797475850813,0.00845826820128829,0.187380299110859
36.6664562742365,8.30076933745455,34.232888234083,0.00823249477279689,0.1832617407419
36.7268481550835,8.0773607931601,33.3115145805725,0.00801269914698378,0.179213455274176
36.7872400359306,7.85996493894198,32.4149406566234,0.00779872548962199,0.175234933127863
36.8476319167776,7.64842022830783,31.5424987973041,0.00759042222381953,0.171327316965192
36.9080237976246,7.44256950382116,30.6935393669177,0.00738764168264951,0.167489299178722
36.9684156784716,7.24225949592981,29.8674303476307,0.00719023966374604,0.163718044967293
37.0115015895064,7.10265405273009,29.2916780264064,0.00705261449953243,0.161071245409256
37.0168817412558,7.08541155643659,29.2205675788996,0.00703561393725461,0.160743182170075
37.0222618930052,7.06821093862636,29.1496297704226,0.00701865408671994,0.16041546750797
37.0276420447546,7.05105205935906,29.0788641818535,0.00700173481232809,0.160088483122355
37.033022196504,7.03393484905706,29.0082703950098,0.00698485605118903,0.159761912505052
37.0384023482534,7.01685919306455,28.9378479927875,0.00696801769365611,0.159435890013843
37.0437825000028,6.99982498535105,28.867596559092,0.0069512196391587,0.159110466367175
37.0491626517521,6.9828321346545,28.7975156788275,0.00693446180226487,0.158785547458265
37.0579670660078,6.95511292566263,28.6831978180899,0.0069071247404223,0.158254995340721
37.0667714802635,6.92750375504238,28.5693337833789,0.00687989470379488,0.157725878426383
37.0755758945192,6.90000418546288,28.4559217729736,0.00685277127869891,0.157198199659995
37.0843803087748,6.872613781163,28.3429599923016,0.00682575405287052,0.156671963861737
37.0998777794508,6.82466524728833,28.1452137030442,0.00677845525108139,0.155749171166137
37.1355769989296,6.71548240208548,27.694928938454,0.00667073508952051,0.15364033695484
37.190620256051,6.55055094145162,27.0147298382665,0.00650796884219017,0.150434680592914
37.2456635131725,6.38967051327856,26.3512382793741,0.00634914904172085,0.147284269656416
37.3007067702939,6.23274144505279,25.7040431751091,0.00619418106134462,0.144188646078999
37.3557500274154,6.07966661548561,25.0727439530933,0.00604297257680976,0.141147316117744
37.4107932845368,5.93035134518216,24.4569501153077,0.00589543347517234,0.138159777938077
37.5037885517188,5.68636947433999,23.4507411216518,0.00565425957479493,0.133233133208831
37.5967838189009,5.45242578483671,22.4859320404803,0.00542289844301335,0.128455997518873
37.6897790860829,5.22810611736232,21.5608146906312,0.00520095390960971,0.123825652379983
37.7827743532649,5.01301450645811,20.6737559587033,0.00498804671801852,0.119339342578255
37.8757696204469,4.80677187948185,19.8231924041732,0.00478381303457504,0.114994247055173
38.0187706877232,4.50606040056011,18.5830325985453,0.0044858803999001,0.108581483613321
38.1617717549995,4.22416128472216,17.42045877851,0.00420642420890562,0.102484895161178
38.3047728222758,3.95989810499528,16.3306189320131,0.00394430866693187,0.0966934985166631
38.4477738895521,3.71216767348801,15.3089631073772,0.00369846612845097,0.0911961299043895
38.5907749568284,3.4799355431114,14.3512248776162,0.00346789354638344,0.0859815412780714
38.7337760241046,3.26223197226307,13.453404716687,0.00325164877226828,0.0810385393740347
38.8767770913809,3.05814798700656,12.6117537280057,0.00304884707698632,0.0763559845155376
39.0197781586572,2.86683154341687,11.8227578128363,0.00285865774587825,0.0719228061983977
39.2467059905345,2.58749497932195,10.6707658764005,0.0025808364601575,0.0653730424226346
39.4736338224118,2.33537460300381,9.63101652167322,0.00232995079805314,0.0593815427001941
39.700561654289,2.107821082695,8.69258326306902,0.00210340351943913,0.0539075199989315
39.9274894861663,1.90244234238138,7.84560062606169,0.00189884427089773,0.0489119376889888
40.1544173180436,1.71707662240675,7.08115304935948,0.0017141461259775,0.0443575758462192
40.3813451499208,1.54977208981279,6.39119084512367,0.00154738557227519,0.0402093315762269
40.6082729817981,1.39876842661908,5.76845420479537,0.00139682506833042,0.0364343338341299
40.8352008136754,1.26247792600721,5.20639513329867,0.00126089555790264,0.0330015536996556
41.0621286455526,1.13946741101854,4.69910302164061,0.00113817904771472,0.0298819667814291
41.2890564774299,1.02844273762568,4.24124081052643,0.00102739381789826,0.027049168431819
41.4420115769777,0.95977893488304,3.95807371401688,0.000958865848108353,0.0252890069829126
41.5510524955674,0.913646096444916,3.76782358683163,0.000912818969588979,0.0241027400114978
41.6600934141571,0.869730697305457,3.58671821578764,0.000868981454466457,0.0229708545418224
41.7691343327468,0.827926162710517,3.4143180369393,0.000827247487256894,0.021890915303807
41.8781752513365,0.788131017344376,3.25020453294379,0.000787516274905275,0.0208605716417009
41.9872161699262,0.75024865046407,3.09397936060682,0.000749691835321003,0.0198778676035828
42.0639245391721,0.724695372650193,2.98859881771934,0.000724176014119264,0.0192138783372276
42.1182609194337,0.707123078384312,2.91613148122228,0.00070662872157711,0.0187567014622031
42.1725972996954,0.689976870203047,2.84542133841588,0.000689506314590508,0.0183102439130439
42.226933679957,0.673246425922263,2.77642577906314,0.000672798529008936,0.0178741658934408
42.2812700602187,0.656921660641414,2.70910322838216,0.000656495334937532,0.0174482629267648
42.3356064404803,0.640992721294392,2.64341311868764,0.000640586929371947,0.0170325042603191
42.3748758090523,0.62972173666248,2.5969321183092,0.000629330169143442,0.0167379877004629
42.4005624198122,0.622456669587621,2.56697134307339,0.000622074136237449,0.0165480688119636
42.4177016049233,0.617655790994141,2.54717276784155,0.000617279169680429,0.0164225446269686
42.4296431947084,0.614332723697063,2.53346860228,0.000613960167706932,0.0163356209415549
42.4383606549814,0.611918149879789,2.52351102764471,0.000611548533879181,0.0162724718884845
42.4470781152544,0.609513068213596,2.51359259058576,0.000609146369156825,0.016209544088206
42.4557955755273,0.607117438674852,2.50371313727685,0.000606753633579265,0.0161468637898204
42.4733906216682,0.602310819208759,2.48389088458319,0.00060195278605273,0.0160210737358974
42.484659962494,0.599252268200187,2.4712775794204,0.000598897883818591,0.0159410194483007
42.4959293033197,0.596209249126748,2.45872832550085,0.000595858476470902,0.0158613538579444
42.5071986441454,0.593181682552762,2.44624279756586,0.000592834484934084,0.0157820806828683
42.5366835073128,0.585332956539852,2.41387505908343,0.000584994941707855,0.0155765112148965
42.5567789836089,0.580043233153908,2.39206051698787,0.000579711337760694,0.0154379194796835
42.576874459905,0.574801313890479,2.37044311711403,0.000574475427529649,0.0153005400212567
42.5969699362011,0.569606766551324,2.34902107782635,0.00056928678079657,0.0151643644413063
42.6338190289879,0.560203177832329,2.31024117683713,0.000559893736786646,0.0149177526146126
42.6706681217747,0.550954832374637,2.27210149454678,0.000550655589742116,0.0146750916362869
42.7607188023414,0.528991372748671,2.18152537567601,0.00052871566544235,0.0140983263238315
42.7708862191192,0.52656719950467,2.17152821903631,0.000526294030822449,0.014034629215883
42.781053635897,0.524154136103164,2.16157687597577,0.000523883482785974,0.0139712084499045
42.7912210526748,0.521752130065804,2.15167113655404,0.000521483969004994,0.0139080784490222
42.8013884694526,0.51936113221784,2.14181079182948,0.00051909544057875,0.0138452231649979
42.8115558862304,0.516981091285553,2.13199563379017,0.000516717846404904,0.0137826496701095
42.8217233030082,0.514611957044747,2.12222545534366,0.000514351136468861,0.0137203568422266
42.831890719786,0.512253679866557,2.11250005034791,0.000511995261362677,0.0136583399148835
42.8490894164616,0.508289111235343,2.09615038887081,0.000508034705889706,0.0135540646387422
42.8662881131372,0.504355226262996,2.07992726589747,0.000504104771989726,0.0134505748880045
